,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
2764,300414.SZ,20240221,6.32,6.7,6.2,6.47,6.35,0.12,1.8898,102121.27,66731.072
2765,300769.SZ,20240221,38.0,41.22,37.71,39.75,38.55,1.2,3.1128,160765.52,640252.623
2766,300597.SZ,20240221,6.51,6.87,6.48,6.62,6.56,0.06,0.9146,71119.46,47755.348
2767,300334.SZ,20240221,4.89,5.25,4.8,5.03,4.96,0.07,1.4113,90075.09,45676.623
2768,301395.SZ,20240221,13.7,14.27,13.35,13.95,13.87,0.08,0.5768,24985.78,34747.091
2769,300415.SZ,20240221,16.18,16.88,16.04,16.83,16.23,0.6,3.6969,81509.29,135479.598
2770,300656.SZ,20240221,19.38,20.2,19.25,19.69,19.59,0.1,0.5105,14472.53,28700.824
2771,300633.SZ,20240221,38.32,39.73,37.37,38.31,38.3,0.01,0.0261,31493.06,121532.132
2772,300678.SZ,20240221,30.57,32.77,30.52,31.22,31.22,0.0,0.0,320012.9,1017276.623
2773,301292.SZ,20240221,13.06,13.84,13.03,13.39,13.22,0.17,1.2859,21975.32,29781.508
2774,301421.SZ,20240221,42.0,46.58,41.45,44.6,42.72,1.88,4.4007,44582.69,196297.034
2775,301261.SZ,20240221,37.1,40.03,37.03,38.57,37.65,0.92,2.4436,15232.57,59574.463
2776,300451.SZ,20240221,4.25,4.51,4.21,4.36,4.3,0.06,1.3953,391430.89,171833.439
2777,300319.SZ,20240221,7.41,7.8,7.32,7.49,7.42,0.07,0.9434,190572.08,144533.17
2778,300740.SZ,20240221,15.43,15.95,15.3,15.5,15.58,-0.08,-0.5135,85135.92,133438.908
2779,300957.SZ,20240221,60.35,64.74,60.3,64.3,61.15,3.15,5.1513,49122.61,310823.092
2780,300520.SZ,20240221,13.95,14.68,13.8,14.14,14.15,-0.01,-0.0707,90026.97,129190.518
2781,300896.SZ,20240221,316.6,332.4,312.16,325.31,319.8,5.51,1.723,39812.37,1287999.748
2782,300996.SZ,20240221,14.15,16.18,13.96,15.0,14.29,0.71,4.9685,100535.3,152442.831
2783,300568.SZ,20240221,11.88,12.38,11.79,11.97,11.94,0.03,0.2513,212688.33,258390.137
2784,300549.SZ,20240221,12.23,14.69,12.1,13.11,12.33,0.78,6.326,81080.09,108217.78
2785,300422.SZ,20240221,3.9,4.19,3.88,4.03,3.94,0.09,2.2843,83668.59,34042.207
2786,300492.SZ,20240221,93.38,98.99,93.38,97.3,93.85,3.45,3.6761,10977.62,106862.277
2787,301265.SZ,20240221,7.93,8.34,7.92,8.28,8.01,0.27,3.3708,23114.49,18960.048
2788,300905.SZ,20240221,11.95,12.7,11.63,12.23,11.98,0.25,2.0868,42742.16,52700.468
2789,301329.SZ,20240221,14.9,15.84,14.8,15.33,15.13,0.2,1.3219,36161.19,55765.783
2790,300511.SZ,20240221,3.49,3.81,3.47,3.69,3.53,0.16,4.5326,146068.8,53709.089
2791,301221.SZ,20240221,36.69,38.96,36.2,37.23,36.79,0.44,1.196,41508.42,157792.506
2792,300674.SZ,20240221,12.61,13.18,12.52,12.64,12.69,-0.05,-0.394,148730.07,191026.349
2793,300289.SZ,20240221,4.18,4.42,4.13,4.3,4.18,0.12,2.8708,90134.0,38782.507
2794,301370.SZ,20240221,12.56,13.39,12.52,13.0,12.93,0.07,0.5414,62148.81,81157.118
2795,300300.SZ,20240221,2.62,2.81,2.57,2.73,2.65,0.08,3.0189,307335.53,84235.874
2796,300832.SZ,20240221,76.4,77.41,74.08,75.07,77.66,-2.59,-3.3351,35956.3,271654.405
2797,300476.SZ,20240221,19.07,19.65,18.86,19.11,19.78,-0.67,-3.3873,407933.98,783737.444
2798,301011.SZ,20240221,14.7,15.64,14.34,15.28,14.79,0.49,3.313,43166.71,65919.373
2799,300842.SZ,20240221,70.03,75.05,69.51,73.98,71.0,2.98,4.1972,58399.68,429866.715
2800,301152.SZ,20240221,24.49,26.4,24.12,25.24,24.72,0.52,2.1036,56719.78,144764.812
2801,301099.SZ,20240221,33.0,35.48,32.02,33.47,33.39,0.08,0.2396,35220.46,119955.677
2802,300368.SZ,20240221,5.3,5.85,5.28,5.46,5.44,0.02,0.3676,266178.83,147741.48
2803,301399.SZ,20240221,25.64,26.77,25.06,26.0,26.05,-0.05,-0.1919,35176.45,91418.272
2804,300886.SZ,20240221,14.1,15.45,13.74,14.95,14.08,0.87,6.179,11621.87,17178.861
2805,300805.SZ,20240221,6.81,7.62,6.69,7.05,6.69,0.36,5.3812,231258.0,167020.117
2806,300600.SZ,20240221,7.27,7.87,7.21,7.59,7.35,0.24,3.2653,95235.4,73272.284
2807,300448.SZ,20240221,3.46,3.73,3.42,3.6,3.52,0.08,2.2727,136243.67,49442.173
2808,688156.SH,20240221,16.87,18.32,16.62,17.55,16.78,0.77,4.5888,17854.69,31464.677
2809,002937.SZ,20240221,19.13,20.63,19.07,20.16,19.28,0.88,4.5643,31376.17,62809.006
2810,688507.SH,20240221,91.5,106.17,91.5,96.43,89.63,6.8,7.5867,9754.13,94165.618
2811,600127.SH,20240221,5.9,6.12,5.88,6.05,5.97,0.08,1.34,142445.14,86313.575
2812,603298.SH,20240221,27.31,28.3,27.13,27.63,27.31,0.32,1.1717,55771.15,155148.734
2813,601958.SH,20240221,9.69,9.95,9.64,9.82,9.74,0.08,0.8214,256388.43,252551.3
2814,000166.SZ,20240221,4.46,4.56,4.41,4.5,4.46,0.04,0.8969,1020408.85,459458.523
2815,688648.SH,20240221,22.68,25.93,22.35,23.7,23.0,0.7,3.0435,84513.0,202200.703
2816,300010.SZ,20240221,2.2,2.42,2.13,2.3,2.15,0.15,6.9767,265789.71,61368.191
2817,600160.SH,20240221,19.65,19.88,19.18,19.29,19.74,-0.45,-2.2796,381052.04,743672.404
2818,002409.SZ,20240221,44.48,46.91,44.23,45.06,44.81,0.25,0.5579,97868.91,446712.873
2819,002927.SZ,20240221,9.57,10.31,9.45,9.85,9.7,0.15,1.5464,112584.67,112597.409
2820,688221.SH,20240221,6.41,6.76,6.34,6.63,6.53,0.1,1.5314,52965.14,35117.639
2821,300204.SZ,20240221,6.6,6.92,6.52,6.75,6.66,0.09,1.3514,96501.0,65333.771
2822,688779.SH,20240221,5.64,6.01,5.59,5.8,5.67,0.13,2.2928,238580.79,139046.61
2823,002172.SZ,20240221,2.88,3.04,2.86,2.98,2.91,0.07,2.4055,317638.2,94667.276
2824,688562.SH,20240221,17.05,17.82,16.89,17.45,17.15,0.3,1.7493,18127.9,31689.227
2825,600502.SH,20240221,4.61,4.76,4.59,4.7,4.63,0.07,1.5119,362469.74,170115.812
2826,603555.SH,20240221,0.86,0.86,0.86,0.86,0.82,0.04,4.878,13238.0,1138.468
2827,002592.SZ,20240221,4.95,5.21,4.95,4.98,5.02,-0.04,-0.7968,75265.0,38192.904
2828,002393.SZ,20240221,21.79,22.58,21.72,22.25,21.86,0.39,1.7841,18772.96,41752.873
2829,600761.SH,20240221,20.18,21.65,20.01,21.14,20.45,0.69,3.3741,130776.49,275350.325
2830,000752.SZ,20240221,6.24,6.24,6.24,6.24,5.94,0.3,5.0505,1602.0,999.648
2831,002516.SZ,20240221,3.96,4.16,3.91,4.03,3.99,0.04,1.0025,164063.17,66758.997
2832,600455.SH,20240221,15.96,17.4,15.95,16.87,16.15,0.72,4.4582,32166.24,53969.165
2833,002288.SZ,20240221,2.39,2.61,2.35,2.5,2.42,0.08,3.3058,333415.18,83680.826
2834,600917.SH,20240221,5.76,5.9,5.7,5.76,5.77,-0.01,-0.1733,50764.25,29547.418
2835,603505.SH,20240221,27.2,27.53,26.67,26.69,27.29,-0.6,-2.1986,53669.69,145879.146
2836,600222.SH,20240221,4.55,4.73,4.48,4.6,4.62,-0.02,-0.4329,205844.35,95272.996
2837,688363.SH,20240221,59.36,62.47,59.27,61.3,60.06,1.24,2.0646,19178.1,117644.866
2838,600526.SH,20240221,4.07,4.28,4.03,4.14,4.11,0.03,0.7299,100879.0,42226.369
2839,300111.SZ,20240221,2.31,2.44,2.28,2.37,2.34,0.03,1.2821,203539.39,48414.633
2840,002299.SZ,20240221,16.08,16.34,15.82,16.01,16.08,-0.07,-0.4353,116448.64,187143.213
2841,002006.SZ,20240221,11.0,11.63,10.95,11.25,11.18,0.07,0.6261,93950.51,107113.29
2842,688428.SH,20240221,9.25,9.61,9.21,9.46,9.29,0.17,1.8299,27570.17,25990.306
2843,873527.BJ,20240221,8.04,8.26,7.88,7.95,8.04,-0.09,-1.1194,7809.16,6318.6
2844,002714.SZ,20240221,38.27,38.8,38.0,38.45,38.3,0.15,0.3916,177628.17,685364.229
2845,603728.SH,20240221,41.5,46.09,41.49,42.92,43.04,-0.12,-0.2788,147690.44,651338.857
2846,000999.SZ,20240221,56.37,57.22,55.9,55.95,56.73,-0.78,-1.3749,74936.31,422242.464
2847,600999.SH,20240221,14.05,14.36,13.96,14.1,14.14,-0.04,-0.2829,313336.97,444694.758
2848,002628.SZ,20240221,2.46,2.59,2.44,2.53,2.48,0.05,2.0161,178515.34,45200.836
2849,002669.SZ,20240221,8.38,8.98,8.37,8.53,8.55,-0.02,-0.2339,103932.36,90399.24
2850,002980.SZ,20240221,18.36,19.51,18.36,19.17,18.98,0.19,1.0011,15444.0,29708.634
2851,603786.SH,20240221,59.1,63.66,56.22,60.88,59.51,1.37,2.3021,31602.07,193632.104
2852,603368.SH,20240221,18.19,18.94,18.07,18.35,18.35,0.0,0.0,62160.91,115552.659
2853,605166.SH,20240221,8.11,8.57,8.1,8.28,8.2,0.08,0.9756,28152.5,23507.933
2854,600289.SH,20240221,1.37,1.4,1.33,1.4,1.33,0.07,5.2632,52700.01,7243.099
2855,600272.SH,20240221,9.1,9.38,8.83,9.14,9.13,0.01,0.1095,215227.0,196589.65
2856,688306.SH,20240221,3.95,4.14,3.91,4.05,4.26,-0.21,-4.9296,330433.58,132291.415
2857,605277.SH,20240221,11.9,12.27,11.8,12.02,12.16,-0.14,-1.1513,69105.0,83073.914
2858,600062.SH,20240221,19.2,19.72,19.05,19.22,19.38,-0.16,-0.8256,108375.73,209714.014
2859,872808.BJ,20240221,40.0,41.74,39.39,40.09,41.33,-1.24,-3.0002,36980.79,149525.707
2860,000937.SZ,20240221,7.94,8.04,7.9,7.9,7.94,-0.04,-0.5038,646632.2,514993.877
2861,605118.SH,20240221,14.26,15.3,14.06,14.69,14.46,0.23,1.5906,78886.0,116301.007
2862,002605.SZ,20240221,23.8,24.79,23.53,23.87,24.3,-0.43,-1.7695,290945.61,700097.99
2863,002478.SZ,20240221,5.47,5.64,5.46,5.57,5.54,0.03,0.5415,275864.24,153769.468
2864,002871.SZ,20240221,7.28,8.14,7.28,8.14,7.4,0.74,10.0,57952.92,44933.875
2865,603956.SH,20240221,6.21,6.49,6.16,6.3,6.22,0.08,1.2862,55765.39,35407.035
2866,600935.SH,20240221,2.67,2.84,2.66,2.75,2.69,0.06,2.2305,198321.03,54865.45
2867,600577.SH,20240221,3.68,3.8,3.67,3.7,3.69,0.01,0.271,249967.91,93452.232
2868,603107.SH,20240221,17.03,17.97,16.89,17.43,17.27,0.16,0.9265,93578.99,164813.313
2869,600796.SH,20240221,4.28,4.49,4.23,4.35,4.29,0.06,1.3986,73609.0,32322.896
2870,002607.SZ,20240221,3.17,3.38,3.15,3.32,3.21,0.11,3.4268,2108804.86,694376.819
2871,605108.SH,20240221,28.55,29.25,28.12,28.76,28.75,0.01,0.0348,8385.8,24208.489
2872,600879.SH,20240221,6.64,6.82,6.59,6.67,6.68,-0.01,-0.1497,413709.25,278110.394
2873,300112.SZ,20240221,7.79,8.2,7.78,7.92,7.93,-0.01,-0.1261,109915.0,88442.744
2874,002332.SZ,20240221,10.45,10.81,10.33,10.6,10.55,0.05,0.4739,129294.0,137126.655
2875,300031.SZ,20240221,13.9,14.69,13.79,14.18,14.08,0.1,0.7102,279843.22,400781.58
2876,600048.SH,20240221,9.76,10.35,9.64,10.09,9.86,0.23,2.3327,1617542.55,1624756.619
2877,002651.SZ,20240221,5.27,5.5,5.17,5.36,5.28,0.08,1.5152,98380.66,53065.565
2878,000821.SZ,20240221,12.4,13.09,12.31,12.74,12.53,0.21,1.676,290848.01,372948.916
2879,300029.SZ,20240221,4.69,5.11,4.63,4.89,4.73,0.16,3.3827,47773.11,23714.833
2880,603345.SH,20240221,80.0,89.24,80.0,86.22,81.13,5.09,6.2739,90401.65,780453.509
2881,000977.SZ,20240221,32.4,33.75,32.28,32.62,33.38,-0.76,-2.2768,918906.41,3020825.388
2882,605567.SH,20240221,8.86,9.28,8.74,9.02,8.91,0.11,1.2346,50069.99,45778.963
2883,688293.SH,20240221,40.25,42.09,40.23,41.54,41.08,0.46,1.1198,3920.68,16195.022
2884,600939.SH,20240221,2.68,2.82,2.65,2.76,2.7,0.06,2.2222,145312.7,40234.37
2885,002304.SZ,20240221,97.0,103.0,96.52,101.68,97.29,4.39,4.5123,88610.22,892139.442
2886,002979.SZ,20240221,15.03,15.84,14.95,15.54,15.25,0.29,1.9016,109082.55,169298.323
2887,600552.SH,20240221,10.52,11.16,10.52,10.67,10.71,-0.04,-0.3735,209825.35,228961.625
2888,002131.SZ,20240221,2.2,2.25,2.18,2.21,2.21,0.0,0.0,1445668.0,321046.579
2889,002027.SZ,20240221,6.2,6.37,6.13,6.26,6.23,0.03,0.4815,1357527.27,849441.68
2890,300086.SZ,20240221,4.61,4.79,4.56,4.68,4.65,0.03,0.6452,114241.3,53648.316
2891,873726.BJ,20240221,30.5,32.48,30.5,30.83,31.12,-0.29,-0.9319,11745.41,36831.405
2892,000006.SZ,20240221,3.95,4.15,3.94,4.04,4.0,0.04,1.0,297763.28,120807.803
2893,600988.SH,20240221,13.1,13.35,13.03,13.07,13.16,-0.09,-0.6839,322899.61,426128.582
2894,001317.SZ,20240221,25.5,28.58,25.25,28.58,25.98,2.6,10.0077,33024.89,89092.113
2895,836414.BJ,20240221,12.24,12.83,12.02,12.3,12.38,-0.08,-0.6462,13365.23,16715.963
2896,833427.BJ,20240221,11.44,11.88,11.13,11.31,11.55,-0.24,-2.0779,10750.47,12354.586
2897,600015.SH,20240221,6.19,6.36,6.16,6.26,6.2,0.06,0.9677,650511.66,408762.38
2898,002694.SZ,20240221,5.17,5.51,5.09,5.3,5.17,0.13,2.5145,73673.03,39446.611
2899,000159.SZ,20240221,4.47,4.9,4.46,4.67,4.48,0.19,4.2411,128262.41,60196.149
2900,000930.SZ,20240221,6.12,6.35,6.06,6.16,6.14,0.02,0.3257,101923.25,63494.739
2901,603816.SH,20240221,37.33,38.64,37.01,37.8,37.53,0.27,0.7194,52545.48,199557.719
2902,603535.SH,20240221,14.06,14.64,14.06,14.46,14.3,0.16,1.1189,10840.56,15640.764
2903,000762.SZ,20240221,22.0,23.22,21.86,22.4,22.23,0.17,0.7647,199445.16,451976.534
2904,000710.SZ,20240221,7.09,7.44,6.93,7.23,7.09,0.14,1.9746,200071.11,145062.22
2905,002446.SZ,20240221,5.97,6.19,5.84,6.0,6.06,-0.06,-0.9901,560916.86,338527.744
2906,600594.SH,20240221,4.45,4.61,4.42,4.51,4.49,0.02,0.4454,148050.57,67020.053
2907,430300.BJ,20240221,10.78,11.5,10.78,11.0,11.08,-0.08,-0.722,20536.79,22941.913
2908,601169.SH,20240221,5.14,5.31,5.13,5.25,5.16,0.09,1.7442,1053276.73,551854.743
2909,601869.SH,20240221,25.41,26.37,25.41,26.02,25.69,0.33,1.2845,36350.91,94779.3
2910,600637.SH,20240221,7.08,7.28,7.02,7.1,7.09,0.01,0.141,371052.38,265482.7
2911,603737.SH,20240221,36.02,39.29,35.65,38.18,36.8,1.38,3.75,62834.52,238097.304
2912,603568.SH,20240221,17.82,18.07,17.64,17.68,17.99,-0.31,-1.7232,48825.69,87264.774
2913,002953.SZ,20240221,9.38,9.93,9.3,9.62,9.49,0.13,1.3699,61680.82,59994.247
2914,600131.SH,20240221,15.5,16.05,15.4,15.54,15.7,-0.16,-1.0191,140755.17,220819.974
2915,002739.SZ,20240221,11.68,11.97,11.44,11.63,11.75,-0.12,-1.0213,273391.78,319998.923
2916,000868.SZ,20240221,3.73,4.0,3.66,3.9,3.73,0.17,4.5576,282199.98,109876.319
2917,000725.SZ,20240221,3.95,4.03,3.92,3.97,3.96,0.01,0.2525,4357944.6,1740056.569
2918,002279.SZ,20240221,4.95,5.15,4.88,5.0,5.05,-0.05,-0.9901,360328.86,181775.835
2919,002706.SZ,20240221,7.17,7.63,7.1,7.38,7.2,0.18,2.5,169437.11,125674.452
2920,605007.SH,20240221,11.73,12.11,11.65,11.88,11.77,0.11,0.9346,20526.6,24521.11
2921,000685.SZ,20240221,7.45,7.62,7.43,7.5,7.49,0.01,0.1335,164352.75,123953.258
2922,601799.SH,20240221,129.01,134.88,128.03,132.7,131.0,1.7,1.2977,12630.83,167819.597
2923,603048.SH,20240221,12.46,13.92,12.41,13.92,12.65,1.27,10.0395,15190.0,20469.827
2924,600711.SH,20240221,3.68,3.86,3.64,3.75,3.7,0.05,1.3514,485473.82,183056.386
2925,600560.SH,20240221,14.56,15.51,14.52,14.74,15.05,-0.31,-2.0598,268870.3,404401.158
2926,600506.SH,20240221,9.09,9.96,8.86,9.39,9.11,0.28,3.0735,181365.33,170430.645
2927,600589.SH,20240221,3.4,3.48,3.2,3.24,3.33,-0.09,-2.7027,242604.48,80853.25
2928,300091.SZ,20240221,1.64,1.97,1.62,1.86,1.65,0.21,12.7273,648347.77,119495.165
2929,000016.SZ,20240221,3.0,3.18,2.97,3.08,3.04,0.04,1.3158,265087.2,82308.643
2930,002502.SZ,20240221,1.84,1.92,1.81,1.83,1.83,0.0,0.0,227015.43,42399.222
2931,002217.SZ,20240221,1.32,1.46,1.29,1.46,1.33,0.13,9.7744,1742762.15,243420.746
2932,000520.SZ,20240221,2.11,2.22,2.09,2.17,2.12,0.05,2.3585,159572.5,34650.603
2933,002445.SZ,20240221,1.93,2.01,1.91,1.97,1.94,0.03,1.5464,652156.59,128674.711
2934,002968.SZ,20240221,8.6,9.15,8.36,8.78,8.64,0.14,1.6204,45030.9,39977.102
2935,605167.SH,20240221,7.45,8.12,7.41,7.86,7.55,0.31,4.106,149970.42,118059.184
2936,000066.SZ,20240221,9.12,9.41,9.09,9.18,9.19,-0.01,-0.1088,461528.22,427320.859
2937,688519.SH,20240221,15.51,17.05,15.45,16.25,15.5,0.75,4.8387,23239.01,37788.373
2938,000669.SZ,20240221,1.55,1.63,1.52,1.57,1.56,0.01,0.641,228195.4,36048.012
2939,600327.SH,20240221,3.81,4.02,3.75,3.92,3.81,0.11,2.8871,174473.97,68314.252
2940,600584.SH,20240221,23.86,24.72,23.66,24.32,24.13,0.19,0.7874,253435.76,616248.374
2941,603127.SH,20240221,17.0,18.0,16.82,17.51,17.23,0.28,1.6251,152902.38,267968.96
2942,836208.BJ,20240221,36.01,37.45,35.7,37.18,36.3,0.88,2.4242,1943.58,7160.856
2943,688231.SH,20240221,15.47,16.38,15.37,15.92,15.69,0.23,1.4659,19428.99,31144.771
2944,601890.SH,20240221,7.88,8.18,7.79,7.97,7.93,0.04,0.5044,209583.89,167878.04
2945,688206.SH,20240221,16.09,16.97,15.81,16.34,16.09,0.25,1.5538,30426.75,50145.467
2946,600716.SH,20240221,2.91,3.13,2.89,3.01,2.93,0.08,2.7304,241748.92,73495.998
2947,688073.SH,20240221,40.38,42.25,39.66,40.6,40.86,-0.26,-0.6363,10844.66,44892.003
2948,002547.SZ,20240221,3.38,3.54,3.33,3.43,3.4,0.03,0.8824,314551.0,109007.303
2949,002077.SZ,20240221,14.0,14.54,13.92,14.2,14.2,0.0,0.0,244248.2,349257.77
2950,688131.SH,20240221,33.7,36.13,33.26,35.0,33.82,1.18,3.4891,19239.94,67564.694
2951,002520.SZ,20240221,4.16,4.4,4.14,4.24,4.21,0.03,0.7126,212773.77,91315.009
2952,000419.SZ,20240221,4.1,4.37,4.08,4.24,4.12,0.12,2.9126,141325.7,60095.129
2953,600800.SH,20240221,2.42,2.62,2.42,2.52,2.44,0.08,3.2787,158700.55,40149.439
2954,000721.SZ,20240221,8.5,8.85,8.41,8.65,8.57,0.08,0.9335,190082.0,165106.49
2955,002295.SZ,20240221,4.9,5.37,4.87,5.14,4.93,0.21,4.2596,87551.07,45306.066
2956,832225.BJ,20240221,15.35,15.8,15.04,15.27,15.37,-0.1,-0.6506,16363.14,25390.985
2957,002659.SZ,20240221,3.39,3.75,3.32,3.64,3.43,0.21,6.1224,367635.29,128146.003
2958,688333.SH,20240221,76.84,83.12,76.52,80.06,78.0,2.06,2.641,22515.65,180928.859
2959,688709.SH,20240221,21.6,23.0,21.38,21.6,22.7,-1.1,-4.8458,312851.16,687890.459
2960,603255.SH,20240221,34.11,36.28,33.8,35.22,34.34,0.88,2.5626,14610.24,51728.28
2961,001201.SZ,20240221,17.48,17.84,17.16,17.6,17.5,0.1,0.5714,16234.58,28562.799
2962,600693.SH,20240221,3.21,3.36,3.21,3.29,3.24,0.05,1.5432,126225.58,41700.525
2963,000615.SZ,20240221,3.0,3.11,2.95,3.05,2.96,0.09,3.0405,312738.06,95791.244
2964,002222.SZ,20240221,23.09,24.36,23.05,23.51,23.47,0.04,0.1704,172615.93,411366.304
2965,688567.SH,20240221,12.81,13.73,12.73,13.15,12.91,0.24,1.859,86880.15,115332.015
2966,300037.SZ,20240221,43.02,44.45,42.1,43.23,43.0,0.23,0.5349,58424.33,254216.839
2967,603882.SH,20240221,59.94,60.33,58.61,59.71,59.81,-0.1,-0.1672,37796.3,225547.119
2968,000428.SZ,20240221,3.01,3.18,2.97,3.11,3.01,0.1,3.3223,246013.03,76410.137
2969,600114.SH,20240221,14.03,14.3,13.5,13.66,14.28,-0.62,-4.3417,283323.6,391792.368
2970,600495.SH,20240221,3.46,3.62,3.45,3.52,3.48,0.04,1.1494,146051.99,51885.978
2971,002020.SZ,20240221,10.29,10.61,10.21,10.36,10.35,0.01,0.0966,142578.11,148665.451
2972,601107.SH,20240221,4.57,4.6,4.49,4.5,4.59,-0.09,-1.9608,117867.0,53753.295
2973,002955.SZ,20240221,25.22,26.2,25.2,25.61,25.61,0.0,0.0,18925.27,48997.148
2974,832735.BJ,20240221,27.46,27.65,26.21,27.54,27.88,-0.34,-1.2195,10760.94,29015.813
2975,600185.SH,20240221,6.05,6.39,6.01,6.23,6.12,0.11,1.7974,282204.5,177258.432
2976,600190.SH,20240221,2.39,2.51,2.37,2.45,2.41,0.04,1.6598,209985.99,51520.824
2977,688253.SH,20240221,31.08,32.85,31.06,31.68,31.65,0.03,0.0948,22865.48,72833.306
2978,300078.SZ,20240221,2.37,2.73,2.33,2.61,2.42,0.19,7.8512,355926.11,92061.076
2979,600905.SH,20240221,4.62,4.67,4.61,4.61,4.65,-0.04,-0.8602,1188040.25,551183.078
2980,600295.SH,20240221,10.7,10.94,10.65,10.71,10.77,-0.06,-0.5571,118902.84,128753.451
2981,688484.SH,20240221,28.6,29.74,28.56,28.82,29.0,-0.18,-0.6207,16716.69,48798.267
2982,601956.SH,20240221,4.21,4.49,4.16,4.36,4.24,0.12,2.8302,118353.23,51725.799
2983,600780.SH,20240221,6.61,7.06,6.54,6.75,6.66,0.09,1.3514,114212.01,77851.03
2984,603129.SH,20240221,93.0,98.49,91.5,95.93,93.12,2.81,3.0176,19641.9,188724.084
2985,603726.SH,20240221,9.81,10.56,9.77,10.21,9.94,0.27,2.7163,41765.6,42867.362
2986,002085.SZ,20240221,6.3,6.56,6.23,6.24,6.29,-0.05,-0.7949,1227636.92,785223.904
2987,002354.SZ,20240221,4.45,4.72,4.3,4.39,4.47,-0.08,-1.7897,1752198.43,795290.919
2988,603768.SH,20240221,11.81,12.83,11.67,12.22,11.89,0.33,2.7754,72040.8,88937.896
2989,873167.BJ,20240221,12.34,13.06,12.3,12.65,12.85,-0.2,-1.5564,25089.55,31823.304
2990,688356.SH,20240221,75.0,81.1,74.0,77.76,75.9,1.86,2.4506,7004.75,54778.615
2991,688037.SH,20240221,95.1,101.38,94.25,98.25,96.48,1.77,1.8346,39257.95,386413.29
2992,000975.SZ,20240221,14.85,15.08,14.73,14.76,14.97,-0.21,-1.4028,265623.55,395926.219
2993,000736.SZ,20240221,9.32,10.4,9.17,9.81,9.45,0.36,3.8095,566460.15,552081.303
2994,601528.SH,20240221,5.06,5.4,5.05,5.21,5.08,0.13,2.5591,525369.4,275610.235
2995,603520.SH,20240221,9.62,10.3,9.56,9.95,9.76,0.19,1.9467,74861.72,74772.362
2996,605068.SH,20240221,16.32,16.98,16.12,16.4,16.44,-0.04,-0.2433,24904.29,41438.606
2997,600850.SH,20240221,18.49,19.14,18.25,18.53,18.58,-0.05,-0.2691,67466.9,126385.973
2998,000948.SZ,20240221,12.61,13.19,12.52,12.73,12.84,-0.11,-0.8567,134175.4,172736.629
2999,832491.BJ,20240221,15.31,15.88,15.27,15.47,15.46,0.01,0.0647,26125.79,40917.908
3000,688561.SH,20240221,31.73,33.2,31.55,32.46,31.91,0.55,1.7236,33111.53,107735.722
3001,002792.SZ,20240221,12.41,13.1,12.41,12.58,12.66,-0.08,-0.6319,163478.86,208729.044
3002,603348.SH,20240221,25.47,28.06,25.21,26.82,25.8,1.02,3.9535,67595.7,182478.791
3003,688332.SH,20240221,65.99,68.2,65.13,67.0,66.75,0.25,0.3745,11911.75,79481.393
3004,300006.SZ,20240221,2.53,2.71,2.51,2.62,2.57,0.05,1.9455,245591.55,64636.077
3005,601106.SH,20240221,2.72,2.8,2.71,2.74,2.73,0.01,0.3663,332338.13,91920.472
3006,300074.SZ,20240221,3.21,3.4,3.15,3.28,3.25,0.03,0.9231,297936.2,98712.232
3007,600866.SH,20240221,4.09,4.21,4.05,4.15,4.11,0.04,0.9732,124784.59,51982.52
3008,002046.SZ,20240221,8.92,9.55,8.85,9.19,9.04,0.15,1.6593,152086.1,140962.919
3009,600824.SH,20240221,3.31,3.43,3.27,3.37,3.33,0.04,1.2012,211549.69,71211.43
3010,603258.SH,20240221,18.1,19.86,17.4,18.43,18.59,-0.16,-0.8607,251250.3,468640.798
3011,002575.SZ,20240221,4.77,5.34,4.72,5.34,4.85,0.49,10.1031,90744.79,46668.383
3012,002200.SZ,20240221,7.01,7.25,6.97,7.14,6.9,0.24,3.4783,24452.0,17495.129
3013,603719.SH,20240221,14.91,16.1,14.82,15.55,15.08,0.47,3.1167,95329.13,148715.353
3014,002139.SZ,20240221,8.05,8.2,7.94,7.99,7.96,0.03,0.3769,220132.19,177636.083
3015,870436.BJ,20240221,7.95,8.79,7.88,8.4,8.07,0.33,4.0892,31709.93,26722.11
3016,600529.SH,20240221,25.96,26.61,25.82,26.09,26.21,-0.12,-0.4578,67857.81,178214.175
3017,834407.BJ,20240221,10.68,11.37,10.46,10.64,10.85,-0.21,-1.9355,17134.97,18409.37
3018,603004.SH,20240221,20.59,21.66,20.27,20.97,20.93,0.04,0.1911,122257.13,258240.963
3019,002451.SZ,20240221,4.82,5.2,4.81,5.05,4.87,0.18,3.6961,219447.61,111114.588
3020,002940.SZ,20240221,15.6,15.93,15.33,15.38,15.65,-0.27,-1.7252,23012.83,35889.752
3021,600900.SH,20240221,25.52,25.7,25.39,25.39,25.54,-0.15,-0.5873,798775.92,2040015.337
3022,000509.SZ,20240221,2.72,2.95,2.69,2.85,2.76,0.09,3.2609,146374.03,41885.042
3023,603079.SH,20240221,8.89,9.45,8.78,9.08,8.91,0.17,1.908,31246.92,28660.828
3024,002952.SZ,20240221,24.85,27.81,24.71,27.81,25.28,2.53,10.0079,196310.24,526216.423
3025,002524.SZ,20240221,4.18,4.48,4.12,4.33,4.18,0.15,3.5885,111848.05,48627.592
3026,601288.SH,20240221,4.14,4.23,4.13,4.18,4.15,0.03,0.7229,4329099.9,1814081.86
